Filename,Cyclomatic Complexity,Halstead Metrics,Maintainability Index,Source Lines of Code (SLOC),Comments Ratio,Number of Parameters,Afferent Coupling,Efferent Coupling,Instability,Syntax Errors
solution_1081.py,0,"{'h1': 1, 'h2': 27, 'N1': 2, 'N2': 46, 'vocabulary': 28, 'length': 48, 'volume': 230.75303625876498, 'difficulty': 0.8518518518518519, 'effort': 196.56740125746646, 'time': 10.920411180970358, 'bugs': 0.07691767875292166}",100,11,0,0,0,1,1,0
solution_1082.py,0,"{'h1': 1, 'h2': 10, 'N1': 2, 'N2': 12, 'vocabulary': 11, 'length': 14, 'volume': 48.432042660922164, 'difficulty': 0.6, 'effort': 29.059225596553297, 'time': 1.6144014220307388, 'bugs': 0.01614401422030739}",100,5,0,0,0,2,1,0
solution_1083.py,1,"{'h1': 2, 'h2': 8, 'N1': 4, 'N2': 15, 'vocabulary': 10, 'length': 19, 'volume': 63.11663380285988, 'difficulty': 1.875, 'effort': 118.34368838036228, 'time': 6.574649354464571, 'bugs': 0.021038877934286628}",76.68921391,6,0,1,0,0,0,0
solution_1084.py,0,"{'h1': 1, 'h2': 12, 'N1': 3, 'N2': 27, 'vocabulary': 13, 'length': 30, 'volume': 111.01319154423277, 'difficulty': 1.125, 'effort': 124.88984048726186, 'time': 6.938324471514548, 'bugs': 0.03700439718141092}",100,10,0,0,0,1,1,0
solution_1085.py,0,"{'h1': 5, 'h2': 13, 'N1': 8, 'N2': 24, 'vocabulary': 18, 'length': 32, 'volume': 133.437600046154, 'difficulty': 4.615384615384616, 'effort': 615.8658463668646, 'time': 34.21476924260359, 'bugs': 0.04447920001538466}",91.17898635,6,0.142857143,0,0,1,1,0
solution_1086.py,0,"{'h1': 1, 'h2': 9, 'N1': 1, 'N2': 12, 'vocabulary': 10, 'length': 13, 'volume': 43.18506523353571, 'difficulty': 0.6666666666666666, 'effort': 28.790043489023805, 'time': 1.5994468605013226, 'bugs': 0.014395021744511903}",100,4,0,0,0,1,1,0
solution_1087.py,0,"{'h1': 2, 'h2': 4, 'N1': 2, 'N2': 5, 'vocabulary': 6, 'length': 7, 'volume': 18.094737505048094, 'difficulty': 1.25, 'effort': 22.61842188131012, 'time': 1.2565789934061178, 'bugs': 0.006031579168349364}",87.21527227,3,0,0,0,0,0,0
solution_1088.py,0,"{'h1': 1, 'h2': 12, 'N1': 2, 'N2': 20, 'vocabulary': 13, 'length': 22, 'volume': 81.40967379910403, 'difficulty': 0.8333333333333334, 'effort': 67.84139483258669, 'time': 3.768966379588149, 'bugs': 0.027136557933034676}",100,7,0,0,0,1,1,0
solution_1089.py,1,"{'h1': 0, 'h2': 12, 'N1': 0, 'N2': 16, 'vocabulary': 12, 'length': 16, 'volume': 57.3594000115385, 'difficulty': 0.0, 'effort': 0.0, 'time': 0.0, 'bugs': 0.019119800003846166}",100,3,0,2,0,0,0,0
solution_109.py,4,"{'h1': 4, 'h2': 15, 'N1': 7, 'N2': 29, 'vocabulary': 19, 'length': 36, 'volume': 152.92539048396907, 'difficulty': 3.8666666666666667, 'effort': 591.3115098713471, 'time': 32.85063943729706, 'bugs': 0.050975130161323025}",68.18559256,10,0,1,0,0,0,0
solution_1090.py,2,"{'h1': 2, 'h2': 15, 'N1': 7, 'N2': 35, 'vocabulary': 17, 'length': 42, 'volume': 171.67343933251425, 'difficulty': 2.3333333333333335, 'effort': 400.57135844253327, 'time': 22.253964357918516, 'bugs': 0.05722447977750475}",87.9139519,12,0.076923077,1,0,1,1,0
solution_1091.py,0,"{'h1': 1, 'h2': 6, 'N1': 1, 'N2': 8, 'vocabulary': 7, 'length': 9, 'volume': 25.26619429851844, 'difficulty': 0.6666666666666666, 'effort': 16.844129532345626, 'time': 0.9357849740192015, 'bugs': 0.008422064766172813}",100,3,0,0,0,1,1,0
solution_1092.py,0,"{'h1': 1, 'h2': 8, 'N1': 3, 'N2': 11, 'vocabulary': 9, 'length': 14, 'volume': 44.37895002019237, 'difficulty': 0.6875, 'effort': 30.510528138882254, 'time': 1.695029341049014, 'bugs': 0.014792983340064124}",100,5,0.545454545,0,0,1,1,0
solution_1093.py,0,"{'h1': 1, 'h2': 61, 'N1': 2, 'N2': 85, 'vocabulary': 62, 'length': 87, 'volume': 518.0150790036581, 'difficulty': 0.6967213114754098, 'effort': 360.9121452074667, 'time': 20.050674733748153, 'bugs': 0.17267169300121937}",100,13,0.071428571,0,0,1,1,0
solution_1094.py,0,"{'h1': 1, 'h2': 13, 'N1': 1, 'N2': 14, 'vocabulary': 14, 'length': 15, 'volume': 57.11032383086406, 'difficulty': 0.5384615384615384, 'effort': 30.751712832003722, 'time': 1.7084284906668734, 'bugs': 0.01903677461028802}",100,2,0,0,0,0,0,0
solution_1095.py,0,"{'h1': 1, 'h2': 7, 'N1': 1, 'N2': 13, 'vocabulary': 8, 'length': 14, 'volume': 42.0, 'difficulty': 0.9285714285714286, 'effort': 39.0, 'time': 2.1666666666666665, 'bugs': 0.014}",100,6,0,0,0,1,1,0
solution_1096.py,0,"{'h1': 1, 'h2': 8, 'N1': 1, 'N2': 17, 'vocabulary': 9, 'length': 18, 'volume': 57.05865002596162, 'difficulty': 1.0625, 'effort': 60.62481565258422, 'time': 3.3680453140324564, 'bugs': 0.019019550008653872}",100,8,0,0,0,1,1,0
solution_1097.py,2,"{'h1': 2, 'h2': 17, 'N1': 7, 'N2': 49, 'vocabulary': 19, 'length': 56, 'volume': 237.88394075284077, 'difficulty': 2.8823529411764706, 'effort': 685.6654762875999, 'time': 38.092526460422214, 'bugs': 0.07929464691761359}",65.90792288,16,0,2,0,0,0,0
solution_1098.py,1,"{'h1': 0, 'h2': 8, 'N1': 0, 'N2': 9, 'vocabulary': 8, 'length': 9, 'volume': 27.0, 'difficulty': 0.0, 'effort': 0.0, 'time': 0.0, 'bugs': 0.009}",100,5,0,1,0,1,1,0
solution_1099.py,1,"{'h1': 3, 'h2': 18, 'N1': 4, 'N2': 25, 'vocabulary': 21, 'length': 29, 'volume': 127.37720526058406, 'difficulty': 2.083333333333333, 'effort': 265.36917762621675, 'time': 14.742732090345376, 'bugs': 0.04245906842019469}",73.92276552,6,0,2,0,1,1,0
solution_11.py,0,"{'h1': 1, 'h2': 11, 'N1': 4, 'N2': 28, 'vocabulary': 12, 'length': 32, 'volume': 114.718800023077, 'difficulty': 1.2727272727272727, 'effort': 146.00574548391617, 'time': 8.11143030466201, 'bugs': 0.03823960000769233}",100,11,0,0,0,1,1,0
solution_110.py,0,"{'h1': 1, 'h2': 7, 'N1': 1, 'N2': 9, 'vocabulary': 8, 'length': 10, 'volume': 30.0, 'difficulty': 0.6428571428571429, 'effort': 19.28571428571429, 'time': 1.0714285714285716, 'bugs': 0.01}",100,4,0,0,0,1,1,0
solution_1100.py,0,"{'h1': 2, 'h2': 10, 'N1': 4, 'N2': 17, 'vocabulary': 12, 'length': 21, 'volume': 75.28421251514428, 'difficulty': 1.7, 'effort': 127.98316127574526, 'time': 7.110175626430292, 'bugs': 0.025094737505048093}",75.9498926,7,0,0,0,1,1,0
solution_1101.py,0,"{'h1': 1, 'h2': 6, 'N1': 1, 'N2': 14, 'vocabulary': 7, 'length': 15, 'volume': 42.11032383086406, 'difficulty': 1.1666666666666667, 'effort': 49.12871113600807, 'time': 2.7293728408893374, 'bugs': 0.01403677461028802}",100,8,0,0,0,1,1,0
solution_1102.py,0,"{'h1': 1, 'h2': 5, 'N1': 1, 'N2': 10, 'vocabulary': 6, 'length': 11, 'volume': 28.43458750793272, 'difficulty': 1.0, 'effort': 28.43458750793272, 'time': 1.579699305996262, 'bugs': 0.009478195835977574}",100,6,0,0,0,1,1,0
solution_1103.py,2,"{'h1': 4, 'h2': 10, 'N1': 9, 'N2': 21, 'vocabulary': 14, 'length': 30, 'volume': 114.22064766172812, 'difficulty': 4.2, 'effort': 479.7267201792581, 'time': 26.651484454403228, 'bugs': 0.03807354922057604}",66.17367206,8,0,1,0,0,0,0
solution_1104.py,0,"{'h1': 1, 'h2': 8, 'N1': 2, 'N2': 16, 'vocabulary': 9, 'length': 18, 'volume': 57.05865002596162, 'difficulty': 1.0, 'effort': 57.05865002596162, 'time': 3.169925001442312, 'bugs': 0.019019550008653872}",100,4,0,0,0,0,0,0
solution_1105.py,2,"{'h1': 1, 'h2': 14, 'N1': 2, 'N2': 30, 'vocabulary': 15, 'length': 32, 'volume': 125.0204990594726, 'difficulty': 1.0714285714285714, 'effort': 133.95053470657777, 'time': 7.4416963725876535, 'bugs': 0.04167349968649087}",100,13,0,1,0,1,1,0
solution_1106.py,0,"{'h1': 1, 'h2': 4, 'N1': 1, 'N2': 7, 'vocabulary': 5, 'length': 8, 'volume': 18.575424759098897, 'difficulty': 0.875, 'effort': 16.253496664211536, 'time': 0.9029720369006409, 'bugs': 0.006191808253032966}",100,3,0,0,0,1,1,0
solution_1107.py,0,"{'h1': 1, 'h2': 4, 'N1': 1, 'N2': 5, 'vocabulary': 5, 'length': 6, 'volume': 13.931568569324174, 'difficulty': 0.625, 'effort': 8.707230355827608, 'time': 0.48373501976820044, 'bugs': 0.004643856189774725}",100,2,0,0,0,0,0,0
solution_1108.py,2,"{'h1': 2, 'h2': 10, 'N1': 2, 'N2': 14, 'vocabulary': 12, 'length': 16, 'volume': 57.3594000115385, 'difficulty': 1.4, 'effort': 80.3031600161539, 'time': 4.461286667564106, 'bugs': 0.019119800003846166}",74.41979541,6,0,1,0,0,0,0
solution_1109.py,0,"{'h1': 3, 'h2': 6, 'N1': 7, 'N2': 19, 'vocabulary': 9, 'length': 26, 'volume': 82.41805003750011, 'difficulty': 4.75, 'effort': 391.48573767812553, 'time': 21.74920764878475, 'bugs': 0.02747268334583337}",73.19273974,6,0,0,0,1,1,0
solution_111.py,0,"{'h1': 1, 'h2': 8, 'N1': 1, 'N2': 15, 'vocabulary': 9, 'length': 16, 'volume': 50.718800023076994, 'difficulty': 0.9375, 'effort': 47.548875021634686, 'time': 2.6416041678685938, 'bugs': 0.016906266674359}",100,6,0,0,0,1,1,0
solution_1110.py,0,"{'h1': 3, 'h2': 14, 'N1': 10, 'N2': 35, 'vocabulary': 17, 'length': 45, 'volume': 183.93582785626526, 'difficulty': 3.75, 'effort': 689.7593544609947, 'time': 38.31996413672193, 'bugs': 0.06131194261875509}",66.30817498,10,0,0,0,1,1,0
solution_1111.py,5,"{'h1': 6, 'h2': 19, 'N1': 11, 'N2': 37, 'vocabulary': 25, 'length': 48, 'volume': 222.90509710918678, 'difficulty': 5.842105263157895, 'effort': 1302.2350410063018, 'time': 72.34639116701676, 'bugs': 0.0743016990363956}",61.66297053,12,0,2,0,0,0,0
solution_1112.py,0,"{'h1': 2, 'h2': 10, 'N1': 4, 'N2': 18, 'vocabulary': 12, 'length': 22, 'volume': 78.86917501586544, 'difficulty': 1.8, 'effort': 141.9645150285578, 'time': 7.886917501586544, 'bugs': 0.026289725005288478}",75.81439124,7,0,0,0,1,1,0
solution_1113.py,1,"{'h1': 1, 'h2': 17, 'N1': 1, 'N2': 25, 'vocabulary': 18, 'length': 26, 'volume': 108.41805003750011, 'difficulty': 0.7352941176470589, 'effort': 79.71915443933833, 'time': 4.428841913296574, 'bugs': 0.036139350012500036}",100,9,0.1,1,0,0,0,0
solution_1114.py,1,"{'h1': 3, 'h2': 27, 'N1': 9, 'N2': 53, 'vocabulary': 30, 'length': 62, 'volume': 304.22721692772814, 'difficulty': 2.9444444444444446, 'effort': 895.780138731644, 'time': 49.76556326286911, 'bugs': 0.10140907230924272}",65.01607859,11,0,1,0,0,0,0
solution_1115.py,0,"{'h1': 1, 'h2': 16, 'N1': 4, 'N2': 45, 'vocabulary': 17, 'length': 49, 'volume': 200.2856792212666, 'difficulty': 1.40625, 'effort': 281.65173640490616, 'time': 15.647318689161454, 'bugs': 0.06676189307375553}",100,11,0,0,0,1,1,0
solution_1116.py,0,"{'h1': 2, 'h2': 13, 'N1': 6, 'N2': 24, 'vocabulary': 15, 'length': 30, 'volume': 117.20671786825557, 'difficulty': 1.8461538461538463, 'effort': 216.38163298754876, 'time': 12.021201832641598, 'bugs': 0.03906890595608519}",75.94371705,10,0,0,0,1,1,0
solution_1117.py,0,"{'h1': 1, 'h2': 12, 'N1': 3, 'N2': 31, 'vocabulary': 13, 'length': 34, 'volume': 125.81495041679713, 'difficulty': 1.2916666666666667, 'effort': 162.5109776216963, 'time': 9.028387645649794, 'bugs': 0.04193831680559904}",100,12,0,0,0,1,1,0
solution_1118.py,0,"{'h1': 1, 'h2': 8, 'N1': 2, 'N2': 12, 'vocabulary': 9, 'length': 14, 'volume': 44.37895002019237, 'difficulty': 0.75, 'effort': 33.284212515144276, 'time': 1.8491229175080153, 'bugs': 0.014792983340064124}",100,4,0,0,0,1,1,0
solution_1119.py,2,"{'h1': 1, 'h2': 11, 'N1': 1, 'N2': 13, 'vocabulary': 12, 'length': 14, 'volume': 50.18947501009619, 'difficulty': 0.5909090909090909, 'effort': 29.657417051420477, 'time': 1.647634280634471, 'bugs': 0.016729825003365395}",78.01508585,6,0,1,0,0,0,0
solution_112.py,0,"{'h1': 1, 'h2': 8, 'N1': 5, 'N2': 24, 'vocabulary': 9, 'length': 29, 'volume': 91.92782504182705, 'difficulty': 1.5, 'effort': 137.89173756274056, 'time': 7.66065208681892, 'bugs': 0.030642608347275682}",100,11,0,0,0,1,1,0
solution_1120.py,0,"{'h1': 3, 'h2': 11, 'N1': 8, 'N2': 26, 'vocabulary': 14, 'length': 34, 'volume': 129.45006734995854, 'difficulty': 3.545454545454546, 'effort': 458.95932969530764, 'time': 25.497740538628204, 'bugs': 0.04315002244998618}",69.39836708,8,0,0,0,1,1,0
solution_1121.py,2,"{'h1': 4, 'h2': 9, 'N1': 7, 'N2': 21, 'vocabulary': 13, 'length': 28, 'volume': 103.61231210795059, 'difficulty': 4.666666666666667, 'effort': 483.5241231704361, 'time': 26.86245128724645, 'bugs': 0.03453743736931686}",69.76250073,7,0,3,0,0,0,0
solution_1122.py,8,"{'h1': 5, 'h2': 33, 'N1': 15, 'N2': 74, 'vocabulary': 38, 'length': 89, 'volume': 467.0655486964791, 'difficulty': 5.6060606060606055, 'effort': 2618.3977729954127, 'time': 145.4665429441896, 'bugs': 0.1556885162321597}",71.15418543,30,0.088235294,5,0,3,1,0
solution_1123.py,0,"{'h1': 2, 'h2': 12, 'N1': 4, 'N2': 20, 'vocabulary': 14, 'length': 24, 'volume': 91.3765181293825, 'difficulty': 1.6666666666666667, 'effort': 152.2941968823042, 'time': 8.460788715683567, 'bugs': 0.030458839376460836}",97.61319751,8,0.111111111,0,0,1,1,0
solution_1124.py,0,"{'h1': 1, 'h2': 15, 'N1': 3, 'N2': 21, 'vocabulary': 16, 'length': 24, 'volume': 96.0, 'difficulty': 0.7, 'effort': 67.19999999999999, 'time': 3.7333333333333325, 'bugs': 0.032}",100,6,0,0,0,2,1,0
solution_1125.py,0,"{'h1': 2, 'h2': 11, 'N1': 5, 'N2': 20, 'vocabulary': 13, 'length': 25, 'volume': 92.5109929535273, 'difficulty': 1.8181818181818181, 'effort': 168.20180537004964, 'time': 9.344544742780535, 'bugs': 0.030836997651175767}",73.87411755,7,0,0,0,1,1,0
solution_1126.py,0,"{'h1': 1, 'h2': 54, 'N1': 2, 'N2': 93, 'vocabulary': 55, 'length': 95, 'volume': 549.2291727848427, 'difficulty': 0.8611111111111112, 'effort': 472.9473432313924, 'time': 26.27485240174402, 'bugs': 0.1830763909282809}",100,15,0.0625,0,0,2,1,0
solution_1127.py,3,"{'h1': 2, 'h2': 14, 'N1': 2, 'N2': 21, 'vocabulary': 16, 'length': 23, 'volume': 92.0, 'difficulty': 1.5, 'effort': 138.0, 'time': 7.666666666666667, 'bugs': 0.030666666666666665}",80.51411185,6,0,1,0,0,0,0
solution_1128.py,3,"{'h1': 4, 'h2': 27, 'N1': 13, 'N2': 48, 'vocabulary': 31, 'length': 61, 'volume': 302.20597493359935, 'difficulty': 3.5555555555555554, 'effort': 1074.510133097242, 'time': 59.695007394291224, 'bugs': 0.10073532497786646}",63.33591719,11,0,1,0,0,0,0
solution_1129.py,2,"{'h1': 1, 'h2': 22, 'N1': 2, 'N2': 33, 'vocabulary': 23, 'length': 35, 'volume': 158.32466846199546, 'difficulty': 0.75, 'effort': 118.7435013464966, 'time': 6.596861185916477, 'bugs': 0.05277488948733182}",100,8,0,1,0,0,0,0
solution_113.py,2,"{'h1': 4, 'h2': 19, 'N1': 17, 'N2': 47, 'vocabulary': 23, 'length': 64, 'volume': 289.50796518764884, 'difficulty': 4.947368421052632, 'effort': 1432.3025646125786, 'time': 79.57236470069881, 'bugs': 0.09650265506254961}",72.25978731,18,0.045454545,2,0,1,1,0
solution_1130.py,1,"{'h1': 1, 'h2': 14, 'N1': 3, 'N2': 26, 'vocabulary': 15, 'length': 29, 'volume': 113.29982727264704, 'difficulty': 0.9285714285714286, 'effort': 105.20698246745796, 'time': 5.84483235930322, 'bugs': 0.03776660909088234}",100,10,0,2,0,1,1,0
solution_1131.py,4,"{'h1': 2, 'h2': 15, 'N1': 5, 'N2': 27, 'vocabulary': 17, 'length': 32, 'volume': 130.79881092001085, 'difficulty': 1.8, 'effort': 235.43785965601953, 'time': 13.079881092001084, 'bugs': 0.04359960364000362}",65.87779925,21,0,1,0,3,1,0
solution_1132.py,0,"{'h1': 2, 'h2': 8, 'N1': 3, 'N2': 16, 'vocabulary': 10, 'length': 19, 'volume': 63.11663380285988, 'difficulty': 2.0, 'effort': 126.23326760571976, 'time': 7.012959311428876, 'bugs': 0.021038877934286628}",78.67530171,6,0,0,0,1,1,0
solution_1133.py,0,"{'h1': 3, 'h2': 9, 'N1': 4, 'N2': 13, 'vocabulary': 12, 'length': 17, 'volume': 60.94436251225965, 'difficulty': 2.1666666666666665, 'effort': 132.04611877656257, 'time': 7.335895487586809, 'bugs': 0.02031478750408655}",76.28155519,5,0,0,0,1,1,0
solution_1134.py,4,"{'h1': 5, 'h2': 8, 'N1': 7, 'N2': 20, 'vocabulary': 13, 'length': 27, 'volume': 99.91187238980949, 'difficulty': 6.25, 'effort': 624.4492024363093, 'time': 34.69162235757274, 'bugs': 0.03330395746326983}",64.92005639,10,0,2,0,0,0,0
solution_1135.py,1,"{'h1': 1, 'h2': 20, 'N1': 3, 'N2': 32, 'vocabulary': 21, 'length': 35, 'volume': 153.73110979725664, 'difficulty': 0.8, 'effort': 122.98488783780532, 'time': 6.8324937687669625, 'bugs': 0.05124370326575221}",100,14,0,1,0,2,1,0
solution_1136.py,0,"{'h1': 1, 'h2': 13, 'N1': 2, 'N2': 30, 'vocabulary': 14, 'length': 32, 'volume': 121.83535750584333, 'difficulty': 1.1538461538461537, 'effort': 140.57925866058844, 'time': 7.8099588144771355, 'bugs': 0.04061178583528111}",100,11,0,0,0,1,1,0
solution_1137.py,0,"{'h1': 2, 'h2': 53, 'N1': 3, 'N2': 78, 'vocabulary': 55, 'length': 81, 'volume': 468.29013679549746, 'difficulty': 1.471698113207547, 'effort': 689.1817107556377, 'time': 38.28787281975765, 'bugs': 0.15609671226516583}",75.94371705,17,0,0,0,1,1,0
solution_1138.py,0,"{'h1': 1, 'h2': 4, 'N1': 1, 'N2': 5, 'vocabulary': 5, 'length': 6, 'volume': 13.931568569324174, 'difficulty': 0.625, 'effort': 8.707230355827608, 'time': 0.48373501976820044, 'bugs': 0.004643856189774725}",100,2,0,0,0,0,0,0
solution_1139.py,0,"{'h1': 1, 'h2': 10, 'N1': 1, 'N2': 15, 'vocabulary': 11, 'length': 16, 'volume': 55.35090589819676, 'difficulty': 0.75, 'effort': 41.51317942364757, 'time': 2.3062877457581985, 'bugs': 0.018450301966065584}",100,6,0,0,0,1,1,0
solution_114.py,0,"{'h1': 1, 'h2': 3, 'N1': 1, 'N2': 6, 'vocabulary': 4, 'length': 7, 'volume': 14.0, 'difficulty': 1.0, 'effort': 14.0, 'time': 0.7777777777777778, 'bugs': 0.004666666666666667}",100,3,0,0,0,0,0,0
solution_1140.py,2,"{'h1': 3, 'h2': 22, 'N1': 4, 'N2': 33, 'vocabulary': 25, 'length': 37, 'volume': 171.8226790216648, 'difficulty': 2.25, 'effort': 386.6010277987458, 'time': 21.4778348777081, 'bugs': 0.057274226340554936}",71.44842835,11,0,1,0,1,1,0
solution_1141.py,0,"{'h1': 1, 'h2': 10, 'N1': 4, 'N2': 21, 'vocabulary': 11, 'length': 25, 'volume': 86.48579046593244, 'difficulty': 1.05, 'effort': 90.81007998922907, 'time': 5.045004443846059, 'bugs': 0.02882859682197748}",100,11,0,0,0,1,1,0
solution_1142.py,0,"{'h1': 1, 'h2': 9, 'N1': 2, 'N2': 18, 'vocabulary': 10, 'length': 20, 'volume': 66.43856189774725, 'difficulty': 1.0, 'effort': 66.43856189774725, 'time': 3.691031216541514, 'bugs': 0.02214618729924908}",100,7,0,0,0,1,1,0
solution_1143.py,0,"{'h1': 1, 'h2': 12, 'N1': 2, 'N2': 22, 'vocabulary': 13, 'length': 24, 'volume': 88.81055323538621, 'difficulty': 0.9166666666666666, 'effort': 81.40967379910403, 'time': 4.522759655505779, 'bugs': 0.029603517745128736}",100,7,0.125,0,0,1,1,0
solution_1144.py,0,"{'h1': 1, 'h2': 6, 'N1': 1, 'N2': 7, 'vocabulary': 7, 'length': 8, 'volume': 22.458839376460833, 'difficulty': 0.5833333333333334, 'effort': 13.100989636268821, 'time': 0.72783275757049, 'bugs': 0.007486279792153611}",100,3,0,0,0,1,1,0
solution_1145.py,0,"{'h1': 1, 'h2': 42, 'N1': 2, 'N2': 68, 'vocabulary': 43, 'length': 70, 'volume': 379.83853282914686, 'difficulty': 0.8095238095238095, 'effort': 307.48833609978556, 'time': 17.082685338876974, 'bugs': 0.12661284427638228}",100,13,0.066666667,0,0,2,1,0
solution_1146.py,3,"{'h1': 2, 'h2': 31, 'N1': 5, 'N2': 45, 'vocabulary': 33, 'length': 50, 'volume': 252.21970596792266, 'difficulty': 1.4516129032258065, 'effort': 366.1253796308555, 'time': 20.34029886838086, 'bugs': 0.08407323532264088}",80.47698708,19,0.052631579,3,0,2,1,0
solution_1147.py,2,"{'h1': 1, 'h2': 29, 'N1': 7, 'N2': 55, 'vocabulary': 30, 'length': 62, 'volume': 304.22721692772814, 'difficulty': 0.9482758620689655, 'effort': 288.4913263969836, 'time': 16.027295910943533, 'bugs': 0.10140907230924272}",100,24,0,2,0,1,1,0
solution_1148.py,0,"{'h1': 1, 'h2': 12, 'N1': 2, 'N2': 18, 'vocabulary': 13, 'length': 20, 'volume': 74.00879436282185, 'difficulty': 0.75, 'effort': 55.506595772116384, 'time': 3.083699765117577, 'bugs': 0.024669598120940616}",100,8,0,0,0,2,1,0
solution_1149.py,0,"{'h1': 1, 'h2': 7, 'N1': 2, 'N2': 15, 'vocabulary': 8, 'length': 17, 'volume': 51.0, 'difficulty': 1.0714285714285714, 'effort': 54.64285714285714, 'time': 3.0357142857142856, 'bugs': 0.017}",100,7,0,0,0,1,1,0
solution_115.py,0,"{'h1': 1, 'h2': 7, 'N1': 1, 'N2': 15, 'vocabulary': 8, 'length': 16, 'volume': 48.0, 'difficulty': 1.0714285714285714, 'effort': 51.42857142857143, 'time': 2.857142857142857, 'bugs': 0.016}",100,9,0,0,0,2,1,0
solution_1150.py,2,"{'h1': 3, 'h2': 21, 'N1': 5, 'N2': 45, 'vocabulary': 24, 'length': 50, 'volume': 229.24812503605781, 'difficulty': 3.2142857142857144, 'effort': 736.8689733301859, 'time': 40.93716518501033, 'bugs': 0.07641604167868594}",70.69012902,12,0,1,0,1,1,0
solution_1151.py,3,"{'h1': 2, 'h2': 23, 'N1': 10, 'N2': 81, 'vocabulary': 25, 'length': 91, 'volume': 422.59091326949994, 'difficulty': 3.5217391304347827, 'effort': 1488.2549554273694, 'time': 82.68083085707607, 'bugs': 0.1408636377565}",65.15046427,23,0,3,0,0,0,0
solution_1152.py,1,"{'h1': 2, 'h2': 12, 'N1': 4, 'N2': 25, 'vocabulary': 14, 'length': 29, 'volume': 110.41329273967052, 'difficulty': 2.0833333333333335, 'effort': 230.02769320764693, 'time': 12.77931628931372, 'bugs': 0.03680443091322351}",71.20237214,10,0,1,0,0,0,0
solution_1153.py,3,"{'h1': 4, 'h2': 11, 'N1': 4, 'N2': 20, 'vocabulary': 15, 'length': 24, 'volume': 93.76537429460444, 'difficulty': 3.6363636363636362, 'effort': 340.96499743492524, 'time': 18.942499857495847, 'bugs': 0.03125512476486815}",70.43408702,8,0,1,0,1,1,0
solution_1154.py,1,"{'h1': 1, 'h2': 12, 'N1': 2, 'N2': 23, 'vocabulary': 13, 'length': 25, 'volume': 92.5109929535273, 'difficulty': 0.9583333333333334, 'effort': 88.65636824713035, 'time': 4.925353791507241, 'bugs': 0.030836997651175767}",100,11,0.2,1,0,1,1,0
solution_1155.py,0,"{'h1': 1, 'h2': 7, 'N1': 2, 'N2': 30, 'vocabulary': 8, 'length': 32, 'volume': 96.0, 'difficulty': 2.142857142857143, 'effort': 205.71428571428572, 'time': 11.428571428571429, 'bugs': 0.032}",100,11,0,0,0,1,1,0
solution_1156.py,0,"{'h1': 1, 'h2': 9, 'N1': 2, 'N2': 14, 'vocabulary': 10, 'length': 16, 'volume': 53.150849518197795, 'difficulty': 0.7777777777777778, 'effort': 41.33954962526495, 'time': 2.296641645848053, 'bugs': 0.017716949839399265}",100,5,0,0,0,1,1,0
solution_1157.py,0,"{'h1': 1, 'h2': 8, 'N1': 1, 'N2': 11, 'vocabulary': 9, 'length': 12, 'volume': 38.039100017307746, 'difficulty': 0.6875, 'effort': 26.151881261899074, 'time': 1.4528822923277263, 'bugs': 0.012679700005769248}",100,3,0,0,0,0,0,0
solution_1158.py,0,"{'h1': 1, 'h2': 11, 'N1': 4, 'N2': 22, 'vocabulary': 12, 'length': 26, 'volume': 93.20902501875005, 'difficulty': 1.0, 'effort': 93.20902501875005, 'time': 5.178279167708336, 'bugs': 0.03106967500625002}",100,14,0,0,0,1,1,0
